customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,brand,product_line,product_class,product_size,list_price,standard_cost,Profit,address,state,country,Age,
1021,Elvis,Rixon,Male,16,10/2/1977,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,Solex,Standard,medium,medium,"$1,945.43",$333.18,"$1,612.25",2 Spaight Road,NSW,Australia,40,
1051,Xylia,Lange,Female,34,9/29/1977,Help Desk Technician,Property,High Net Worth,N,Yes,14,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,$737.57,93482 Jenifer Alley,NSW,Australia,40,
2951,Duffy,Godbehere,Male,13,9/25/1977,Community Outreach Specialist,Financial Services,High Net Worth,N,No,12,OHM Cycles,Standard,high,medium,"$2,005.66","$1,203.40",$802.26,9 Forest Circle,NSW,Australia,40,
2278,Gerri,Heliet,Male,11,9/25/1977,Product Engineer,Health,Affluent Customer,N,Yes,8,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,$139.23,31445 Morningstar Drive,VIC,Australia,40,
1928,Sully,Dorling,Male,2,9/24/1977,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",$182.81,8 Dottie Court,VIC,Australia,40,
1795,Wally,Rebbeck,Male,40,9/21/1977,Internal Auditor,Manufacturing,Affluent Customer,N,No,7,Trek Bicycles,Mountain,low,medium,$574.64,$459.71,$114.93,47878 Pond Park,QLD,Australia,40,
2903,Avery,Adamov,Male,47,9/20/1977,Operator,Manufacturing,Affluent Customer,N,Yes,9,Norco Bicycles,Road,medium,medium,$544.05,$376.84,$167.21,9861 New Castle Avenue,NSW,Australia,40,
1957,Gary,Eager,Male,1,9/19/1977,Accountant IV,Property,Affluent Customer,N,No,4,OHM Cycles,Standard,medium,medium,$912.52,$141.40,$771.12,50851 Vahlen Avenue,NSW,Australia,40,
2570,Hirsch,Peele,Male,13,9/10/1977,Professor,Financial Services,Mass Customer,N,Yes,18,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,05665 Dottie Circle,NSW,Australia,40,
2372,Jim,Shoppee,Male,14,9/10/1977,Clinical Specialist,Health,Affluent Customer,N,No,10,Trek Bicycles,Road,low,medium,$980.37,$234.43,$745.94,5 1st Park,NSW,Australia,40,
1209,Jacky,Jerosch,Male,40,9/6/1977,Senior Developer,Property,High Net Worth,N,Yes,11,WeareA2B,Touring,medium,large,"$1,362.99",$57.74,"$1,305.25",276 Hoffman Road,QLD,Australia,40,
1545,Carver,Saturley,Male,34,9/6/1977,Associate Professor,Health,Mass Customer,N,Yes,15,Giant Bicycles,Road,low,small,$590.26,$525.33,$64.93,9 Washington Drive,VIC,Australia,40,
2644,Brooke,Alastair,Male,72,9/3/1977,VP Sales,IT,Mass Customer,N,No,12,Trek Bicycles,Road,medium,medium,$533.51,$400.13,$133.38,2951 Petterle Place,NSW,Australia,40,
1136,Ivan,Blackhall,Male,72,8/31/1977,Executive Secretary,Property,High Net Worth,N,No,7,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",$217.51,65 Kinsman Trail,VIC,Australia,40,
898,Reyna,Braizier,Female,53,8/28/1977,General Manager,Financial Services,Affluent Customer,N,No,16,Giant Bicycles,Standard,medium,large,$569.56,$528.43,$41.13,29886 Crownhardt Crossing,NSW,Australia,40,
1901,Vail,Southernwood,Male,40,8/22/1977,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,"$1,028.76",57 Debra Terrace,NSW,Australia,40,
2202,Diannne,Neissen,Female,46,8/19/1977,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8,Solex,Standard,medium,medium,$478.16,$298.72,$179.44,734 South Court,QLD,Australia,40,
3805,Margaret,McSperrin,Female,52,8/16/1977,Software Test Engineer II,Property,Affluent Customer,N,No,4,Solex,Standard,medium,medium,$441.49,$84.99,$356.50,86 Menomonie Plaza,NSW,Australia,40,
619,Finn,Dahlman,Male,39,8/14/1977,Speech Pathologist,Property,Mass Customer,N,No,20,Norco Bicycles,Mountain,low,small,$688.63,$612.88,$75.75,83 Ryan Hill,QLD,Australia,40,
1006,Norbert,Gotcher,Male,15,8/10/1977,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,$445.21,1149 Riverside Parkway,NSW,Australia,40,
2582,Harv,Pavey,Male,98,8/10/1977,Director of Sales,Health,Mass Customer,N,No,7,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",$195.34,9175 Stephen Drive,QLD,Australia,40,
3196,Teddi,Adcocks,Female,11,8/4/1977,Engineer IV,Health,Mass Customer,N,No,8,Solex,Standard,medium,medium,$100.35,$75.26,$25.09,82391 Kensington Lane,VIC,Australia,40,
3891,Amalea,Elcy,Female,61,8/1/1977,Staff Accountant II,Retail,High Net Worth,N,Yes,7,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",80932 5th Street,NSW,Australia,40,
153,Lorilyn,Walshe,Female,73,7/28/1977,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12,Giant Bicycles,Standard,medium,small,"$1,311.44","$1,167.18",$144.26,9 Huxley Hill,QLD,Australia,40,
1656,Constantin,Rodrigues,Male,59,7/22/1977,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,7,Solex,Standard,medium,medium,"$1,945.43",$333.18,"$1,612.25",0 Delladonna Parkway,VIC,Australia,40,
3001,Gal,Waleran,Male,48,7/22/1977,Engineer IV,Argiculture,Mass Customer,N,No,20,Norco Bicycles,Road,medium,medium,$544.05,$376.84,$167.21,3 Forest Dale Lane,NSW,Australia,40,
3238,Sauveur,Edmands,Male,23,7/20/1977,Executive Secretary,Retail,Mass Customer,N,No,14,Solex,Standard,high,medium,$748.17,$448.90,$299.27,79 Arkansas Drive,VIC,Australia,40,
128,Isidro,Cypler,Male,73,7/17/1977,Systems Administrator III,Property,Mass Customer,N,Yes,12,Solex,Standard,medium,large,"$1,071.23",$380.74,$690.49,506 Iowa Center,QLD,Australia,40,
3969,Randee,Penchen,Female,93,7/16/1977,Accountant II,Manufacturing,Affluent Customer,N,Yes,10,Solex,Road,medium,medium,$416.98,$312.74,$104.24,29 Hansons Crossing,NSW,Australia,40,
3649,Jayne,Gawthrope,Female,66,7/12/1977,Office Assistant II,Property,Mass Customer,N,Yes,12,Giant Bicycles,Road,low,small,$590.26,$525.33,$64.93,1 Ridgeway Court,VIC,Australia,40,
1387,Natalee,Comport,Female,33,7/11/1977,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,4,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,$817.36,7 Hooker Place,NSW,Australia,40,
3812,Sophie,Druhan,Female,91,7/4/1977,VP Product Management,Retail,Mass Customer,N,Yes,12,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,"$1,230.30",29639 Porter Center,QLD,Australia,40,
1533,Sonia,Rous,Female,59,7/2/1977,Social Worker,Health,Affluent Customer,N,Yes,8,WeareA2B,Standard,medium,medium,"$1,231.15",$161.60,"$1,069.55",8142 Tomscot Drive,QLD,Australia,40,
2904,Freddi,Arrington,Female,26,6/30/1977,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,$827.16,7 Jackson Point,VIC,Australia,40,
1834,Otes,Gottelier,Male,84,6/30/1977,Director of Sales,Financial Services,High Net Worth,N,Yes,11,WeareA2B,Touring,medium,large,"$1,362.99",$57.74,"$1,305.25",6 Pankratz Crossing,NSW,Australia,40,
3472,Dionysus,McCarlie,Male,10,6/27/1977,VP Marketing,Retail,Affluent Customer,N,Yes,18,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,59643 Reindahl Plaza,VIC,Australia,40,
923,Garrek,Grimwade,Male,44,6/26/1977,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19,Giant Bicycles,Standard,medium,small,"$1,311.44","$1,167.18",$144.26,04328 Rowland Plaza,VIC,Australia,40,
3669,Maynard,Isaq,Male,11,6/18/1977,Design Engineer,Manufacturing,Affluent Customer,N,No,18,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",$182.81,93 Corben Crossing,QLD,Australia,40,
1064,Thornie,Andrusov,Male,3,6/13/1977,Librarian,Entertainment,Affluent Customer,N,Yes,8,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",$195.34,44516 Katie Parkway,NSW,Australia,40,
133,Eldridge,Fiddeman,Male,12,6/13/1977,VP Accounting,Financial Services,Mass Customer,N,Yes,16,Solex,Standard,medium,medium,$71.49,$53.62,$17.87,06419 Dayton Junction,VIC,Australia,40,
2839,Jaime,Dikelin,Female,12,6/7/1977,Assistant Media Planner,Entertainment,Mass Customer,N,No,10,OHM Cycles,Standard,high,medium,$227.88,$136.73,$91.15,25 Mesta Plaza,VIC,Australia,40,
394,Roanne,Cowthard,Female,70,6/6/1977,Legal Assistant,Health,High Net Worth,N,Yes,16,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,$817.36,8635 Cody Crossing,NSW,Australia,40,
2944,Kimball,Scutter,Male,45,6/5/1977,Environmental Specialist,Manufacturing,Affluent Customer,N,No,7,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,163 Gale Center,NSW,Australia,40,
402,Berne,Donegan,Male,9,6/3/1977,Desktop Support Technician,Retail,Affluent Customer,N,No,22,OHM Cycles,Standard,medium,medium,$795.34,$101.58,$693.76,81310 Charing Cross Plaza,VIC,Australia,40,
1186,Brantley,Cecchi,Male,70,5/28/1977,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20,Giant Bicycles,Road,medium,medium,"$1,538.99",$829.65,$709.34,4 Almo Plaza,NSW,Australia,40,
1876,Borden,Wooles,Male,16,5/28/1977,Recruiting Manager,Financial Services,Affluent Customer,N,No,21,WeareA2B,Standard,medium,medium,$60.34,$45.26,$15.08,28820 Monica Circle,NSW,Australia,40,
861,Rebekah,Dmych,Female,73,5/24/1977,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,96910 Sugar Point,QLD,Australia,40,
576,Bart,Eakle,Male,98,5/19/1977,Recruiter,Retail,Mass Customer,N,Yes,7,Giant Bicycles,Standard,medium,large,$569.56,$528.43,$41.13,2699 Crest Line Way,QLD,Australia,40,
2688,Shelden,Lorent,Male,53,5/18/1977,Database Administrator III,Property,Mass Customer,N,No,13,Solex,Standard,medium,medium,"$1,577.53",$826.51,$751.02,2 Darwin Parkway,NSW,Australia,40,
2444,Emmet,Cristoforo,Male,22,5/13/1977,Associate Professor,Manufacturing,High Net Worth,N,No,11,WeareA2B,Touring,medium,large,"$1,362.99",$57.74,"$1,305.25",04 Hansons Street,NSW,Australia,40,
757,Kinsley,Klimus,Male,91,5/13/1977,Environmental Tech,Financial Services,Mass Customer,N,No,18,OHM Cycles,Road,medium,medium,"$1,280.28",$829.51,$450.77,21 West Avenue,NSW,Australia,40,
2670,Cam,MacFadyen,Male,53,5/13/1977,VP Accounting,Financial Services,High Net Worth,N,Yes,18,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",$155.65,2272 Buena Vista Center,NSW,Australia,40,
2491,Tabbie,Turone,Male,74,5/8/1977,Clinical Specialist,Health,Mass Customer,N,No,14,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,7282 Prairie Rose Trail,VIC,Australia,40,
1728,Pryce,Larner,Male,41,5/4/1977,Paralegal,Financial Services,Affluent Customer,N,No,22,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",76 Norway Maple Drive,QLD,Australia,40,
428,Freida,Everil,Female,0,5/3/1977,Structural Engineer,Health,High Net Worth,N,Yes,14,Giant Bicycles,Road,low,small,$590.26,$525.33,$64.93,3 Washington Plaza,VIC,Australia,40,
3776,Kennie,Baszniak,Male,46,5/2/1977,Recruiter,Retail,Mass Customer,N,Yes,19,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,63344 Holmberg Crossing,NSW,Australia,40,
2437,Simonette,Cressingham,Female,90,5/1/1977,Marketing Manager,Financial Services,Mass Customer,N,Yes,18,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",$155.65,1 Service Alley,NSW,Australia,40,
3409,Abbey,Nellen,Female,75,4/29/1977,Desktop Support Technician,Argiculture,Mass Customer,N,No,16,WeareA2B,Touring,medium,large,"$1,890.39",$260.14,"$1,630.25",2590 Northport Hill,NSW,Australia,40,
3025,Osgood,Stolting,Male,27,4/23/1977,Compensation Analyst,Financial Services,Mass Customer,N,Yes,9,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,$737.57,11 Dunning Pass,NSW,Australia,40,
2332,Jeff,Goodere,Male,99,4/20/1977,Developer III,Property,High Net Worth,N,Yes,10,OHM Cycles,Standard,medium,medium,$235.63,$125.07,$110.56,6 Pawling Trail,NSW,Australia,40,
3036,Windy,Orehead,Female,24,4/17/1977,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11,OHM Cycles,Standard,medium,medium,$183.86,$137.90,$45.96,83975 Rowland Place,NSW,Australia,40,
2156,Darill,Mowday,Male,96,4/8/1977,Desktop Support Technician,Retail,Mass Customer,N,Yes,18,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,023 Thackeray Lane,NSW,Australia,40,
1224,Aundrea,Reisenberg,Female,9,4/4/1977,Junior Executive,Manufacturing,Mass Customer,N,No,16,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,"$1,028.76",2 Dawn Avenue,QLD,Australia,40,
411,Cathyleen,Bern,Female,84,3/31/1977,Director of Sales,Financial Services,High Net Worth,N,No,12,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,528 Mandrake Crossing,NSW,Australia,40,
42,Chiquita,Durnall,Female,24,3/28/1977,Accountant III,Manufacturing,Mass Customer,N,No,18,WeareA2B,Touring,medium,large,"$1,890.39",$260.14,"$1,630.25",80 Maple Avenue,NSW,Australia,40,
2477,Barney,Tilling,Male,25,3/23/1977,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10,WeareA2B,Standard,low,medium,$642.31,$513.85,$128.46,88551 Hollow Ridge Pass,VIC,Australia,40,
2602,Jessamine,Butcher,Female,46,3/22/1977,Structural Analysis Engineer,Health,Mass Customer,N,No,3,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,18264 Maryland Way,QLD,Australia,40,
764,Samuel,Stiff,Male,40,3/16/1977,Environmental Tech,Financial Services,Mass Customer,N,Yes,22,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,78426 Fulton Plaza,QLD,Australia,40,
473,Benji,O'Shirine,Male,2,3/13/1977,Junior Executive,Health,Mass Customer,N,Yes,20,OHM Cycles,Road,high,large,$12.01,$7.21,$4.80,81856 Express Lane,NSW,Australia,40,
225,Brittaney,Pring,Female,84,3/11/1977,Pharmacist,Health,Affluent Customer,N,No,13,Solex,Standard,medium,medium,"$1,945.43",$333.18,"$1,612.25",623 Melody Avenue,QLD,Australia,40,
322,De,Denington,Female,19,3/10/1977,Research Associate,Financial Services,Mass Customer,N,Yes,11,Solex,Standard,medium,medium,"$1,577.53",$826.51,$751.02,60 Meadow Vale Hill,VIC,Australia,40,
1657,Stanwood,Troillet,Male,11,3/8/1977,Computer Systems Analyst III,Financial Services,Mass Customer,N,No,5,Solex,Standard,medium,medium,$71.49,$53.62,$17.87,084 Brickson Park Park,VIC,Australia,40,
1940,Gabriellia,Coulter,Female,52,3/2/1977,Teacher,Manufacturing,High Net Worth,N,Yes,8,OHM Cycles,Standard,high,medium,"$1,458.17",$874.90,$583.27,000 Jana Hill,VIC,Australia,40,
2838,Lydie,Scholfield,Female,14,3/1/1977,Payment Adjustment Coordinator,Retail,High Net Worth,N,No,21,Giant Bicycles,Road,medium,medium,$792.90,$594.68,$198.22,8 Buell Crossing,NSW,Australia,40,
3424,Vale,Whittuck,Female,39,2/28/1977,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11,Trek Bicycles,Standard,low,medium,"$1,057.51",$154.40,$903.11,40923 Truax Drive,NSW,Australia,40,
1842,Ephrayim,Beville,Male,89,2/27/1977,Accountant IV,Financial Services,Mass Customer,N,No,8,Trek Bicycles,Standard,low,medium,"$1,057.51",$154.40,$903.11,09040 Myrtle Parkway,NSW,Australia,40,
824,Fleurette,Whardley,Female,97,2/27/1977,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,28156 School Park,VIC,Australia,40,
387,Spike,Thieme,Male,34,2/19/1977,Administrative Officer,Financial Services,Mass Customer,N,No,22,Norco Bicycles,Road,medium,medium,$543.39,$407.54,$135.85,0192 Ridgeview Terrace,QLD,Australia,40,
993,Reine,Semken,Female,71,2/18/1977,Account Coordinator,Argiculture,High Net Worth,N,No,17,Giant Bicycles,Standard,medium,large,"$1,812.75",$582.48,"$1,230.27",1032 Killdeer Place,VIC,Australia,40,
3305,Neddy,La Grange,Male,25,2/16/1977,Senior Developer,Health,Mass Customer,N,Yes,11,Solex,Standard,medium,large,"$1,071.23",$380.74,$690.49,70262 Hermina Court,VIC,Australia,40,
3448,Roderich,Mixer,Male,26,2/16/1977,Software Consultant,Financial Services,High Net Worth,N,No,9,OHM Cycles,Road,medium,medium,$742.54,$667.40,$75.14,5394 Dryden Terrace,VIC,Australia,40,
2638,Moritz,Brognot,Male,1,2/10/1977,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15,OHM Cycles,Standard,medium,medium,$235.63,$125.07,$110.56,0 Coolidge Avenue,QLD,Australia,40,
1451,Courtney,Meas,Female,32,2/1/1977,Junior Executive,Argiculture,Mass Customer,N,Yes,16,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,$641.64,752 Nevada Circle,NSW,Australia,40,
1597,Jeffry,Slowly,Male,93,2/1/1977,Nurse Practicioner,Retail,Affluent Customer,N,No,14,Giant Bicycles,Standard,medium,small,"$1,311.44","$1,167.18",$144.26,01 Dunning Drive,NSW,Australia,40,
2770,Olvan,Loadwick,Male,24,1/30/1977,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13,Giant Bicycles,Standard,medium,medium,$230.91,$173.18,$57.73,2 Eastwood Street,NSW,Australia,40,
784,Frederik,Duckett,Male,10,1/24/1977,Accounting Assistant III,IT,High Net Worth,N,Yes,22,Giant Bicycles,Road,medium,medium,"$1,538.99",$829.65,$709.34,80027 Ryan Terrace,VIC,Australia,40,
1161,Sibylle,Cutsforth,Female,86,1/14/1977,Senior Quality Engineer,Retail,Mass Customer,N,No,15,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",71 Meadow Ridge Parkway,NSW,Australia,40,
672,Kleon,Pallatina,Male,53,1/12/1977,Analog Circuit Design manager,Retail,High Net Worth,N,No,12,OHM Cycles,Road,medium,medium,$742.54,$667.40,$75.14,26876 Lyons Court,VIC,Australia,40,
1164,Gilligan,Mowat,Female,97,1/9/1977,Food Chemist,Health,Mass Customer,N,Yes,17,Solex,Standard,medium,large,$202.62,$151.96,$50.66,93 Lakeland Court,VIC,Australia,40,
3734,Trixi,Wickes,Female,46,1/7/1977,Help Desk Technician,Manufacturing,Mass Customer,N,No,21,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,$139.23,39746 Eliot Center,NSW,Australia,40,
2745,Moyra,Mount,Female,8,1/6/1977,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,18,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",$152.55,18083 Mallard Drive,VIC,Australia,40,
1932,Sybila,Enefer,Female,98,1/3/1977,Librarian,Entertainment,Affluent Customer,N,Yes,3,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",659 Scofield Street,VIC,Australia,40,
2678,Amble,Tandy,Male,33,12/30/1976,Sales Associate,Health,Mass Customer,N,No,11,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",$217.51,99 Blackbird Court,NSW,Australia,41,
1860,Holly-anne,Hamman,Female,4,12/28/1976,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",1792 Judy Road,NSW,Australia,41,
2661,Dorrie,Meaden,Female,59,12/26/1976,VP Marketing,Financial Services,High Net Worth,N,Yes,12,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,$445.21,5 Fisk Way,NSW,Australia,41,
235,Leona,Phateplace,Female,30,12/26/1976,Social Worker,Health,Mass Customer,N,No,15,Norco Bicycles,Standard,medium,medium,"$1,198.46",$381.10,$817.36,5176 Division Hill,VIC,Australia,41,
3155,Tiphani,Fritz,Female,88,12/25/1976,Office Assistant I,IT,Affluent Customer,N,Yes,21,Solex,Standard,high,medium,$748.17,$448.90,$299.27,3403 Spenser Terrace,VIC,Australia,41,
3659,Farra,Catto,Female,76,12/23/1976,VP Sales,Financial Services,High Net Worth,N,No,10,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,"$1,028.76",25386 Fallview Place,NSW,Australia,41,
1801,Bendix,Olivella,Male,48,12/23/1976,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,"$1,010.02",48 Dawn Center,QLD,Australia,41,
675,Sharl,Wiggin,Female,37,12/19/1976,Administrative Assistant I,Financial Services,Mass Customer,N,Yes,17,Giant Bicycles,Standard,high,medium,"$1,179.00",$707.40,$471.60,718 Fair Oaks Point,NSW,Australia,41,
3392,Brock,Ride,Male,41,12/12/1976,Tax Accountant,Financial Services,Mass Customer,N,No,10,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,549 Longview Terrace,QLD,Australia,41,
2028,Cathy,Parmley,Female,25,12/10/1976,Director of Sales,Retail,Affluent Customer,N,Yes,18,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,"$1,230.30",1979 Arapahoe Trail,QLD,Australia,41,
2317,Alwin,Cuberley,Male,97,12/7/1976,Tax Accountant,Health,Mass Customer,N,Yes,16,Solex,Standard,medium,medium,$441.49,$84.99,$356.50,93098 Loftsgordon Pass,QLD,Australia,41,
25,Geoff,Assaf,Male,72,12/2/1976,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21,WeareA2B,Standard,medium,medium,$752.64,$205.36,$547.28,171 Fordem Junction,NSW,Australia,41,
3986,Oralle,Petrello,Female,1,12/1/1976,Social Worker,Health,Mass Customer,N,No,21,Solex,Standard,medium,medium,$100.35,$75.26,$25.09,67125 Melody Place,NSW,Australia,41,
2702,Saraann,Gilliard,Female,34,11/30/1976,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11,OHM Cycles,Standard,medium,medium,$183.86,$137.90,$45.96,610 Lakewood Gardens Point,QLD,Australia,41,
2811,Sharia,Allkins,Female,29,11/29/1976,Internal Auditor,Property,Mass Customer,N,No,22,Giant Bicycles,Standard,medium,large,"$1,765.30",$709.48,"$1,055.82",1 Claremont Park,VIC,Australia,41,
1418,Valaria,Hugh,Female,80,11/29/1976,Senior Sales Associate,IT,Affluent Customer,N,Yes,21,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",359 Kropf Point,NSW,Australia,41,
